node_id,lat,lon,crossing,signals,markings,island,tactile_paving
11237816045,-33.185125,151.4779418,unmarked,,no,,
11237816047,-33.1858509,151.4780384,unmarked,,no,,
11237816049,-33.1865655,151.478229,unmarked,,no,,
11237816056,-33.1863876,151.4779959,unmarked,,no,,
11237816081,-33.1843563,151.4774658,unmarked,,no,,
11237816082,-33.1844405,151.4774783,unmarked,,no,,
11237816088,-33.1843069,151.4779367,unmarked,,no,,
11237816089,-33.1843817,151.4779403,unmarked,,no,,
11237816103,-33.1841767,151.4776318,unmarked,,no,,
11237816104,-33.1841705,151.4777072,unmarked,,no,,
11237816106,-33.1845641,151.4776785,unmarked,,no,,
11237816107,-33.1845531,151.477768,unmarked,,no,,
11498485207,-33.1866045,151.4777838,unmarked,,no,,
12465089836,-33.1845377,151.4760486,unmarked,,no,,
12465089837,-33.1846543,151.475953,unmarked,,no,,
12465089838,-33.1845697,151.4768171,unmarked,,no,,
12465089839,-33.1866597,151.4772174,unmarked,,no,,
12465089840,-33.1867652,151.4771224,unmarked,,no,,
12465089841,-33.1867432,151.4763528,unmarked,,no,,
12465089842,-33.1868485,151.476258,unmarked,,no,,
13736805856,-33.1867855,151.4780321,unmarked,,no,,
11237816062,-33.1864007,151.4806875,unmarked,,no,,
11237816063,-33.1854856,151.4805615,unmarked,,no,,
11237816066,-33.184221,151.4803833,unmarked,,no,,
11237816069,-33.1847684,151.4804605,unmarked,,no,,
11237839600,-33.181376,151.4719098,unmarked,,no,,
11237839601,-33.1815035,151.4718739,unmarked,,no,,
11237839602,-33.1811372,151.4726242,unmarked,,no,,
11237839605,-33.1824258,151.4724462,unmarked,,no,,
11237839606,-33.1820652,151.4731981,unmarked,,no,,
11237839615,-33.1827444,151.4720109,unmarked,,no,,
6056206339,-33.1815645,151.474001,unmarked,,no,,
9997726401,-33.1809372,151.4754797,unmarked,,no,,
11115784058,-33.180581,151.4754209,unmarked,,no,,
11115788820,-33.1822237,151.4794711,unmarked,,no,,
11237816080,-33.1836167,151.4777351,unmarked,,no,,
11237816092,-33.1828954,151.4776307,unmarked,,no,,
11237816096,-33.1828073,151.4774987,unmarked,,no,,
11237839603,-33.1807806,151.4733881,unmarked,,no,,
11237839604,-33.1804287,151.4741038,unmarked,,no,,
11237839607,-33.1815245,151.4738484,unmarked,,no,,
11237839608,-33.1800355,151.4747174,unmarked,,no,,
11237839609,-33.1798967,151.4747795,unmarked,,no,,
11237839610,-33.1800591,151.4748897,unmarked,,no,,
11237839611,-33.1794904,151.4744727,unmarked,,no,,
11237839612,-33.1794672,151.474523,unmarked,,no,,
11237839614,-33.1805649,151.4752335,unmarked,,no,,
11115788817,-33.1832797,151.4802572,unmarked,,no,,
11237816073,-33.1841009,151.4804879,unmarked,,no,,
11237816074,-33.1840031,151.4803537,unmarked,,no,,
11237816075,-33.1841245,151.4802599,unmarked,,no,,
13333255962,-33.1796899,151.4873902,unmarked,,no,yes,
6139494529,-33.1758652,151.4823753,unmarked,,no,,
6139494531,-33.1757911,151.4836585,unmarked,,no,,
6139494532,-33.1757259,151.4849454,unmarked,,no,,
6139494533,-33.1756895,151.4856468,unmarked,,no,,
6139494535,-33.1756525,151.4863024,unmarked,,no,,
6139494551,-33.1758946,151.4831756,uncontrolled,,zebra,,
10786564985,-33.1756838,151.4857479,,,,,
5244348633,-33.1562992,151.4792208,,,,,
5244348657,-33.1559595,151.478858,,no,,,
5244348684,-33.1564244,151.4791775,,,,,
5244348691,-33.1566204,151.4787525,,,,,
5244348696,-33.1566352,151.4788499,,,,,
9301956005,-33.1559755,151.4787236,,no,,,
6941617691,-33.188814,151.5575996,traffic_signals,,,,no
6941617692,-33.1886881,151.5577008,traffic_signals,,,,
7791347682,-33.1885531,151.5576395,traffic_signals,,,,
7791347684,-33.1884615,151.5575508,marked,,,,
12749770251,-33.1893641,151.5556135,unmarked,,no,,
13851702498,-33.1917996,151.5683443,unmarked,,no,,
13851715401,-33.1919624,151.5684829,unmarked,,no,,
13851715417,-33.1916702,151.5685444,unmarked,,no,,
5604183069,-33.1976095,151.582719,unmarked,,no,yes,
5604183102,-33.1991336,151.5838089,unmarked,,no,yes,
5604183113,-33.1911545,151.5780543,unmarked,no,no,yes,
5608274991,-33.1912991,151.5777905,unmarked,,no,,
5608274994,-33.1915734,151.5768675,unmarked,,no,yes,
5608274998,-33.1917495,151.5756712,unmarked,,no,,
7834511208,-33.1915543,151.5766719,uncontrolled,,zebra,,
5604183063,-33.1942094,151.5802655,unmarked,,no,,
5604183065,-33.1951497,151.5809408,unmarked,,no,,
5608274967,-33.1923215,151.5790209,unmarked,no,no,yes,no
348431213,-33.1871779,151.5752861,uncontrolled,,zebra,,
4089830413,-33.1886852,151.5763671,uncontrolled,,zebra,,
13849392906,-33.1735867,151.5761453,unmarked,,no,,
12793872381,-33.1812439,151.5946587,traffic_signals,,no,,
12793872384,-33.1812539,151.5948916,traffic_signals,,,,
12793872385,-33.1813672,151.5949931,traffic_signals,,,,
3792833367,-33.1619213,151.5403285,uncontrolled,,,,
7782581689,-33.1467859,151.5200281,unmarked,,no,,
13838121340,-33.1469502,151.5208598,unmarked,,no,,
6069470255,-33.1558261,151.5361391,,,,,
13838121245,-33.1514277,151.5373581,unmarked,,no,,
13838121303,-33.1537732,151.5362715,unmarked,,no,,
13838121306,-33.1555314,151.5353534,unmarked,,no,,
13838121314,-33.1541721,151.5373263,unmarked,,no,,
13838121236,-33.1512774,151.5373087,uncontrolled,,yes,,
13838121259,-33.1505678,151.5377176,unmarked,,no,,
13838121288,-33.1480392,151.538437,unmarked,,no,,
13838121294,-33.1488871,151.5382208,unmarked,,no,,
5757190746,-33.150249,151.5429907,,,no,,no
9296244540,-33.1502989,151.5430536,,,no,,no
9296244541,-33.1500578,151.5427637,,,no,,no
7883671601,-33.1260579,151.5397789,,,,,
6941617927,-33.1231002,151.5337413,unmarked,,no,,
6941617937,-33.1232934,151.5358136,unmarked,,no,,
7765475797,-33.1230183,151.5337203,unmarked,,no,,
7883671599,-33.1233407,151.5356561,unmarked,,no,,
11237249577,-33.1232505,151.5335511,unmarked,,no,,
11237249581,-33.1232234,151.5336472,unmarked,,no,,
7883671600,-33.1240961,151.5390541,,,,,
11235801865,-33.1238225,151.5401373,unmarked,,no,,
11235801868,-33.1236371,151.5404404,unmarked,,no,,
5341726579,-33.162676,151.6232231,unmarked,,no,,
5341726583,-33.1628777,151.623479,unmarked,,no,,
6987054407,-33.1631754,151.6235875,unmarked,,no,,
6987054418,-33.1641195,151.6205354,unmarked,,no,,
6987054427,-33.1644535,151.622742,unmarked,,no,,
6987054496,-33.1628546,151.6235494,unmarked,,no,,
8870824763,-33.1633886,151.622666,unmarked,,no,,
8870824860,-33.1627509,151.6232391,unmarked,,no,,
8870824890,-33.1625286,151.623365,unmarked,,no,,
8870824891,-33.1625181,151.62346,unmarked,,no,,
9323120277,-33.1593202,151.6193231,unmarked,,no,,
9323120284,-33.1603342,151.6213017,unmarked,,no,,
10088760316,-33.1612078,151.6227016,unmarked,,no,,
10104443175,-33.1601821,151.6190951,unmarked,,no,,
10104650742,-33.1622755,151.6215469,unmarked,,no,,
10104650756,-33.1620044,151.6231574,unmarked,,no,,
10104650812,-33.1610823,151.620496,unmarked,,no,,
10104662324,-33.1621788,151.6216541,unmarked,,no,,
10104662325,-33.1596813,151.6193125,unmarked,,no,,
10104662361,-33.16012,151.618944,unmarked,,no,,
13436884724,-33.1626062,151.6236273,unmarked,,no,yes,
13436884725,-33.1626703,151.623654,unmarked,,no,yes,
11152874611,-33.145558,151.6078065,unmarked,,no,,
11152874637,-33.1453946,151.6083752,unmarked,,no,,
11152874669,-33.145808,151.6095488,unmarked,,no,,
11152874685,-33.1449295,151.6072022,unmarked,,no,,
6107086733,-33.1390195,151.5803877,unmarked,,no,yes,
6107092070,-33.1390856,151.5824618,unmarked,,no,yes,
6107092090,-33.1391017,151.5818653,unmarked,,no,yes,
6107092130,-33.1391259,151.5815503,unmarked,,no,yes,
6107092135,-33.1392349,151.5817193,unmarked,,no,yes,
6107092138,-33.1389645,151.5817347,unmarked,,no,yes,
6107092156,-33.1404127,151.5815175,uncontrolled,,,,
6776033658,-33.1446208,151.5813008,unmarked,,no,,
6776033677,-33.1446687,151.5814705,unmarked,,no,,
6776033682,-33.1444735,151.5813412,unmarked,,no,,
6097581113,-33.132762,151.5804079,unmarked,,no,yes,
6097581115,-33.1348476,151.5809473,unmarked,,no,yes,
6097581414,-33.1323686,151.5839417,unmarked,,no,,
6097581431,-33.1324786,151.5819129,unmarked,,no,,
6097581594,-33.1328054,151.5808617,uncontrolled,,,,
6097581603,-33.1331778,151.5821683,unmarked,,no,,
6097581611,-33.1339056,151.5832011,unmarked,,no,,
6097581617,-33.1334416,151.5810349,uncontrolled,,,,
6097581623,-33.1341233,151.581239,uncontrolled,,,,
6097581630,-33.1326037,151.5815357,unmarked,,no,,
6097581632,-33.1324296,151.5816645,unmarked,,no,,
6097581635,-33.132639,151.581798,unmarked,,no,,
6097581639,-33.1347347,151.5813074,uncontrolled,,,,
6097581663,-33.1333501,151.5830756,unmarked,,no,,
6102864600,-33.1359295,151.5836754,unmarked,,no,yes,
6102865250,-33.1361412,151.5810385,uncontrolled,,zebra,,
6107092107,-33.1379926,151.5816773,uncontrolled,,,,
6107693293,-33.13602,151.5833232,unmarked,,no,yes,
6107693296,-33.1361195,151.5840002,unmarked,,no,yes,
8666731477,-33.1317245,151.5838167,unmarked,,no,,
13859994525,-33.1347335,151.5807767,unmarked,,no,,
13859994544,-33.1366113,151.5812344,unmarked,,no,,
6108100022,-33.1403213,151.5893627,uncontrolled,,,,
6097581111,-33.1305751,151.5801327,unmarked,,no,yes,
6097581121,-33.1306753,151.5816653,unmarked,,no,,
6097581138,-33.130754,151.5809352,unmarked,,no,,
6097581159,-33.1311208,151.581941,unmarked,,no,,
6097581162,-33.1316739,151.5817365,unmarked,,no,,
8666731480,-33.1310193,151.5837885,unmarked,,no,,
11152874512,-33.1440522,151.6043651,unmarked,,no,,
11152874509,-33.1441221,151.6054099,unmarked,,no,,
11152874576,-33.1445943,151.6063819,unmarked,,no,,
13859994634,-33.135347,151.603942,uncontrolled,,yes,,
13742131203,-33.1217706,151.6157862,uncontrolled,,,,
6987042817,-33.1648793,151.6271082,unmarked,,no,,
6987054442,-33.1661717,151.6255683,unmarked,,no,,
6987054455,-33.1646423,151.6280496,unmarked,,no,,
6987054458,-33.1653848,151.6255024,unmarked,,no,,
6987054464,-33.1653464,151.6285186,unmarked,,no,,
6987054470,-33.1652484,151.6285514,unmarked,,no,,
6987054477,-33.1647969,151.6295727,unmarked,,no,,
5341726601,-33.1618534,151.6270145,unmarked,,no,,
5341726608,-33.162072,151.627205,unmarked,,no,,
5341726615,-33.1618286,151.6274261,unmarked,,no,,
5341727929,-33.1616377,151.6271917,unmarked,,no,,
6945167387,-33.1624197,151.6270817,unmarked,,no,,
6945167417,-33.1637037,151.6249745,unmarked,,no,,
6987042847,-33.1624927,151.6272011,unmarked,,no,,
6987042856,-33.1621868,151.6297402,unmarked,,no,,
6987042860,-33.1623143,151.629689,unmarked,,no,,
6987042870,-33.1632096,151.6298317,unmarked,,no,,
6987054391,-33.1635655,151.6289912,unmarked,,no,,
6987054482,-33.1631571,151.6273317,unmarked,,no,,
6987054490,-33.1639807,151.6277568,unmarked,,no,,
8870824637,-33.1617868,151.6270074,unmarked,,no,,
8870824797,-33.1613755,151.6294673,unmarked,,no,,
8870824807,-33.1616135,151.6294093,unmarked,,no,,
8870824821,-33.1616152,151.6291405,unmarked,,no,,
8870824829,-33.1624713,151.6293871,unmarked,,no,,
8870824840,-33.1624884,151.6286846,unmarked,,no,,
8870824878,-33.1617557,151.6274205,unmarked,,no,,
11861171502,-33.119047,151.6441443,unmarked,,no,,
6304961216,-32.8177928,151.2859311,zebra,,,,
6304961224,-32.8184136,151.2858662,zebra,,,,
13912191123,-32.8592105,151.3158307,uncontrolled,,lines,,
13912191192,-32.8599892,151.3132802,unmarked,,no,,
13912191128,-32.8599956,151.3160902,uncontrolled,,yes,,
13912191137,-32.8598797,151.3176963,unmarked,,no,,
11980838650,-32.8573691,151.3241092,,,,,
11980838652,-32.857569,151.3245204,,,,,
11980838654,-32.8576473,151.3249535,,,,,
13865008365,-32.8583058,151.3960051,unmarked,,no,,
13866597713,-32.8567031,151.3967915,uncontrolled,,yes,,
13866597718,-32.8585684,151.3955596,unmarked,,no,,
11982976998,-32.8531917,151.3156674,unmarked,,no,,
11982977020,-32.8557249,151.315128,unmarked,,no,,
11982977021,-32.8540562,151.3158178,unmarked,,no,,
11980843531,-32.8506053,151.3196282,unmarked,,no,,
11982976992,-32.8524704,151.3169621,unmarked,,no,,
11982976993,-32.8524309,151.3171285,unmarked,,no,,
11982976994,-32.8519745,151.3163786,unmarked,,no,,
11982976995,-32.8521051,151.3163982,unmarked,,no,,
11982976999,-32.8533191,151.31612,unmarked,,no,,
11982977025,-32.8534598,151.3161846,unmarked,,no,,
11985055732,-32.8504068,151.3176033,unmarked,,no,,
11985055738,-32.8501964,151.3193897,unmarked,,no,,
11985055739,-32.8502741,151.3197106,unmarked,,no,,
11985055740,-32.8505484,151.319273,unmarked,,no,,
11985055741,-32.8512735,151.3180421,unmarked,,no,,
11985062472,-32.851858,151.3208316,unmarked,,no,,
11985062473,-32.8516507,151.3205309,unmarked,,no,,
11985062487,-32.8525215,151.3218029,unmarked,,no,,
11985062488,-32.85251,151.3201787,unmarked,,no,,
11985062489,-32.8522431,151.3197951,unmarked,,no,,
11985055733,-32.8497345,151.3173163,unmarked,,no,,
11985055734,-32.8491796,151.3169367,unmarked,,no,,
11985055736,-32.84856,151.3190955,unmarked,,no,,
11985055737,-32.848663,151.3189841,unmarked,,no,,
11987255563,-32.847142,151.3214854,unmarked,,no,,
11987255565,-32.8470409,151.3215832,unmarked,,no,,
11987255566,-32.8477174,151.3216523,unmarked,,no,,
11987255567,-32.8483903,151.3217172,unmarked,,no,,
11987286173,-32.8484805,151.3216189,unmarked,,no,,
11987286174,-32.8492946,151.3219319,unmarked,,no,,
11987286176,-32.8495343,151.321149,unmarked,,no,,
11987286178,-32.8498489,151.3204199,unmarked,,no,,
11987286227,-32.8485291,151.3200217,unmarked,,no,,
11987286228,-32.8484744,151.3208176,unmarked,,no,,
13717574452,-32.8472761,151.3188197,,,,,
13717574477,-32.8472464,151.3183834,,,,,
13717574479,-32.8471546,151.3189489,unmarked,,no,,
11980838601,-32.8539854,151.3289435,unmarked,,no,,
11980838633,-32.8564203,151.3274606,unmarked,,no,,
11980838636,-32.8559037,151.3265762,unmarked,,no,,
11980838660,-32.8552177,151.3268556,,,,,
11980838668,-32.8535163,151.3285575,unmarked,,no,,
11980838669,-32.8537472,151.3285001,unmarked,,no,,
13912123591,-32.856336,151.3231651,unmarked,,no,,
11980838602,-32.8525435,151.3308703,unmarked,,no,,
11980838695,-32.8500466,151.3323941,unmarked,,no,,
11980838696,-32.8520223,151.3303162,unmarked,,no,,
13717574432,-32.8469188,151.3245777,,,,,
13717574486,-32.8474912,151.3247252,,,,,
13717574493,-32.8468239,151.3246808,,,,,
11820349793,-32.8401114,151.3411736,unmarked,,no,,
11820349798,-32.8409489,151.3389901,unmarked,,no,,
11820349803,-32.8399094,151.341129,unmarked,,no,,
827616429,-32.8382212,151.3441258,traffic_signals,,,,
11820324158,-32.8382184,151.3443116,traffic_signals,,,,
11820324161,-32.8383933,151.344076,traffic_signals,,,,
11820349776,-32.8373864,151.3455777,unmarked,,no,,
11820349780,-32.8387947,151.3437221,uncontrolled,,zebra,,
11820349785,-32.8391207,151.3432349,unmarked,,no,,
11820349807,-32.8393953,151.3424229,marked,,zebra,no,
11820349812,-32.8389282,151.3431255,unmarked,,no,,
12841073535,-32.8391333,151.3449103,unmarked,,no,,
13895028390,-32.8386435,151.3454908,uncontrolled,,yes,,
13860099160,-32.8307182,151.3411818,unmarked,,no,,
13860099167,-32.8305364,151.3392704,unmarked,,no,,
13860099170,-32.8302786,151.3385876,unmarked,,no,,
11296520720,-32.8364695,151.3486158,,,,,
11820324166,-32.8367615,151.3462301,uncontrolled,,zebra,,
11820349669,-32.8365021,151.3463851,uncontrolled,,zebra,,
11820349676,-32.8354308,151.3479658,unmarked,,no,,
11820349763,-32.8354257,151.3484096,unmarked,,no,,
11820349768,-32.83631,151.3470139,unmarked,,no,,
13860099155,-32.8310448,151.3435056,unmarked,,no,,
13860128928,-32.8317491,151.3485255,unmarked,,no,,
13895028373,-32.8365618,151.3478296,unmarked,,no,,
4173762020,-32.8409282,151.3551424,zebra,,,,
6763589916,-32.8422229,151.3541365,uncontrolled,,,,
11296484918,-32.8395696,151.3543194,,,,,
11296484961,-32.8371722,151.3538119,unmarked,,no,,
11296484982,-32.8372391,151.354847,,,,,
12178008841,-32.8397879,151.3552614,traffic_signals,,,,
12178008842,-32.8397209,151.3553771,traffic_signals,,,,
12178008852,-32.840869,151.355154,uncontrolled,,zebra,,
1743874137,-32.8374458,151.3558196,traffic_signals,,,,
1743874143,-32.8385802,151.3555963,uncontrolled,,,,
11296484887,-32.8375127,151.3568883,unmarked,,no,,
11296484898,-32.8375799,151.3567753,unmarked,,no,,
11296484901,-32.8394109,151.3564386,,,,,
11296484908,-32.8392804,151.3555554,,,,,
11296484910,-32.8375272,151.3558037,traffic_signals,,,,
11296484935,-32.8378166,151.3579315,unmarked,,no,,
11296484936,-32.8379581,151.3589817,unmarked,,no,,
11296484937,-32.8381005,151.3600422,unmarked,,no,,
11296484938,-32.8382502,151.361111,unmarked,,no,,
11296484941,-32.8376074,151.3569731,unmarked,,no,,
11296484942,-32.8376674,151.3579602,unmarked,,no,,
11296484943,-32.8378136,151.3590095,unmarked,,no,,
11296484944,-32.8379578,151.3600697,unmarked,,no,,
11296484945,-32.838105,151.3611391,unmarked,,no,,
11296484947,-32.8386849,151.3554882,,,,,
11296484950,-32.8374321,151.3557156,traffic_signals,,,,
11296484951,-32.8373732,151.3558321,traffic_signals,,,,
11296484952,-32.8374588,151.3559118,traffic_signals,,,,
11998183574,-32.8384286,151.3555372,,,,,
11998183575,-32.8382165,151.3555779,,,,,
12178008844,-32.8398368,151.3554586,traffic_signals,,,,
13864972467,-32.8403157,151.3596156,unmarked,,no,,
13864972471,-32.84017,151.3585559,unmarked,,no,,
13864972474,-32.8400214,151.3574998,unmarked,,no,,
13864972494,-32.8402105,151.3570591,unmarked,,no,,
13864972497,-32.8401,151.357283,unmarked,,no,,
13864972500,-32.839874,151.3564347,unmarked,,no,,
13865008303,-32.8404652,151.3606829,unmarked,,no,,
819936060,-32.8348215,151.3553737,uncontrolled,,zebra,,
827593748,-32.8346492,151.3497303,uncontrolled,,zebra,,
1097480278,-32.8358358,151.3535862,unmarked,,no,,
1097480284,-32.8357325,151.3532948,unmarked,,no,,
1097480288,-32.8354693,151.3533936,unmarked,,no,,
1097480290,-32.835573,151.3537003,unmarked,,no,,
1097480388,-32.8348671,151.3530633,uncontrolled,,yes,,
1097480401,-32.8336995,151.3524792,unmarked,,no,yes,no
11296487464,-32.8361557,151.3549108,uncontrolled,,,,
11296487468,-32.8352976,151.3550365,unmarked,,no,,
11296520671,-32.8353634,151.3542445,uncontrolled,,,,
11296520689,-32.8342505,151.352662,,,,,
11296520695,-32.8350449,151.3530653,,,,,
11296520721,-32.8366729,151.3499859,unmarked,,no,,
11296520724,-32.8359728,151.3524213,,,,,
11296520728,-32.8366219,151.3514525,unmarked,,no,,
11296520737,-32.8351496,151.3544698,unmarked,,no,,
11296520786,-32.8353497,151.3547448,,,,,
11296520789,-32.8345695,151.3530141,,,,,
11820349680,-32.8345966,151.3495203,unmarked,,no,,
11820349688,-32.8341006,151.3505957,unmarked,,no,yes,
11820349696,-32.8328474,151.3539286,unmarked,,no,,
11820349729,-32.8345907,151.3496973,uncontrolled,,zebra,,
11820349748,-32.8337979,151.3517202,unmarked,,no,,
11820349749,-32.8338551,151.3517514,unmarked,,no,,
11820349758,-32.8349021,151.3493865,unmarked,,no,,
13860128943,-32.8325564,151.3490845,unmarked,,no,,
13895028383,-32.8367718,151.3493388,unmarked,,no,,
819936045,-32.8354788,151.3562011,traffic_signals,,yes,,
1743874127,-32.8336436,151.3565535,uncontrolled,,yes,,
1743874133,-32.8365949,151.3559819,uncontrolled,,yes,,
1743874135,-32.8345727,151.3563765,uncontrolled,,zebra,,
1743874139,-32.833527,151.3566697,uncontrolled,,,,
4284042382,-32.8315592,151.358126,traffic_signals,,dashes,,
5215384320,-32.8316639,151.3579651,traffic_signals,,dashes,,
6312388552,-32.8321417,151.3560557,traffic_signals,,,,
6312388657,-32.8321757,151.355788,traffic_signals,,,,
6312388722,-32.8320507,151.3558933,traffic_signals,,,,
10720800764,-32.8319619,151.3563774,unmarked,,no,,
11296434265,-32.8355994,151.3570647,unmarked,,no,,
11296454283,-32.8354662,151.3561086,traffic_signals,,,,
11296454285,-32.8355427,151.356188,traffic_signals,,,,
11296454287,-32.8353997,151.3562168,traffic_signals,,,,
11296454288,-32.8354931,151.356299,traffic_signals,,,,
11296484876,-32.8357887,151.3572194,unmarked,,no,,
11296520748,-32.833648,151.3569959,,,,,
11296520749,-32.8336883,151.3572837,,,,,
11296520760,-32.8320959,151.3568109,traffic_signals,,,,
11296520765,-32.8319847,151.3572355,,,,,
11296520766,-32.8319036,151.357573,,,,,
11296520777,-32.8326312,151.3578907,,,,,
11581689399,-32.830924,151.3588386,unmarked,,no,,
11581689568,-32.8307064,151.3556828,unmarked,,no,,
11581689779,-32.8319325,151.3570231,traffic_signals,,,,
11820349704,-32.8320786,151.3557282,uncontrolled,,zebra,,
11820349714,-32.832272,151.3558377,traffic_signals,,,,
12774591696,-32.8316837,151.358114,traffic_signals,,,,
13710777857,-32.8311072,151.3557402,,,,,
13860128826,-32.8286011,151.3273466,unmarked,,no,,
4055665748,-32.8240855,151.3339231,unmarked,,no,,
4055666162,-32.8297435,151.3337688,uncontrolled,,,,
13860099181,-32.8298359,151.3349876,unmarked,,no,,
13860099195,-32.8295244,151.3332393,unmarked,,no,,
13860099196,-32.8295379,151.3333323,unmarked,,no,,
4055665720,-32.8227849,151.3327673,unmarked,,no,,
9223144102,-32.8204345,151.3347783,marked,,,,
9223145388,-32.8203879,151.3350885,uncontrolled,,zebra,,
8548236302,-32.8253721,151.3393256,unmarked,,no,,
10720800999,-32.8300014,151.3384575,,,,,
13860128866,-32.8286442,151.3457886,unmarked,,no,,
13860128882,-32.8283609,151.3486633,uncontrolled,,zebra,,
821353677,-32.8192771,151.340884,uncontrolled,,zebra,,
9223143736,-32.8185714,151.3410823,uncontrolled,,zebra,,
9223143740,-32.8183197,151.3411786,uncontrolled,,zebra,,
9223143743,-32.8183058,151.3410877,uncontrolled,,zebra,,
9223143795,-32.8176175,151.3412217,uncontrolled,,zebra,,
9223143800,-32.8182903,151.3402943,uncontrolled,,zebra,,
9223145142,-32.8188117,151.3365105,uncontrolled,,zebra,,
9223145369,-32.819242,151.3363993,uncontrolled,,zebra,,
9223145483,-32.8213853,151.3404436,uncontrolled,,zebra,,
9223145540,-32.8209293,151.3359957,uncontrolled,,zebra,,
4914684151,-32.8249087,151.3530153,uncontrolled,,zebra,yes,
13710779022,-32.8289878,151.3550482,,,,,
13860128895,-32.8276197,151.3502485,unmarked,,no,,
13860128898,-32.8277696,151.350335,unmarked,,no,,
13860128905,-32.8262378,151.3513918,unmarked,,no,,
13860128910,-32.8270761,151.3518249,unmarked,,no,,
13860128913,-32.8285398,151.3506782,unmarked,,no,,
13860128920,-32.8293654,151.3511507,unmarked,,no,,
13898094488,-32.8271919,151.3543618,unmarked,,no,,
13898094490,-32.8272492,151.3541916,unmarked,,no,,
13898116803,-32.8268793,151.3541259,uncontrolled,,zebra,yes,
13898116828,-32.8250016,151.35186,unmarked,,no,,
13898116834,-32.8246578,151.352703,unmarked,,no,,
11581689374,-32.8292488,151.3613468,unmarked,,no,,
11581689384,-32.8302295,151.3600483,unmarked,,no,,
13898094460,-32.8298551,151.3565514,unmarked,,no,,
11296484939,-32.8383972,151.3621617,unmarked,,no,,
11296484946,-32.8382502,151.3621903,unmarked,,no,,
13754236339,-32.8409638,151.3633187,uncontrolled,,yes,,
13754236351,-32.8410635,151.3649166,unmarked,,no,,
13754236364,-32.8396959,151.3628133,unmarked,,no,,
13754236365,-32.8395885,151.3628329,unmarked,,no,,
13865008308,-32.8411644,151.3647407,unmarked,,no,,
13865008315,-32.8400776,151.3651061,unmarked,,no,,
13865008323,-32.8398822,151.3649815,unmarked,,no,,
13865008324,-32.8399776,151.364963,unmarked,,no,,
13866597732,-32.856341,151.3960462,unmarked,,no,,
13866597735,-32.8555605,151.3949331,unmarked,,no,,
822246014,-32.8285111,151.3639707,unmarked,,no,,
822246022,-32.8284029,151.3646884,unmarked,,no,,
822246161,-32.8285354,151.3675587,uncontrolled,,yes,,
5215390983,-32.8291234,151.3620991,unmarked,,no,,
11581689317,-32.8287538,151.3636486,unmarked,,no,,
11581689318,-32.8285316,151.366267,unmarked,,no,,
11581689321,-32.8281777,151.3677822,unmarked,,no,,
11581689331,-32.8283417,151.366656,unmarked,,no,,
11581689336,-32.8283232,151.3655751,unmarked,,no,,
11581689355,-32.8286774,151.3628901,unmarked,,no,,
11581689356,-32.8287994,151.3627183,uncontrolled,,,,
11581689362,-32.8287507,151.3625103,unmarked,,no,,
831995777,-32.7742946,151.294553,uncontrolled,,,,
831996119,-32.7741953,151.2946228,uncontrolled,,,,
4334303355,-32.7743154,151.2958969,uncontrolled,,,,
417289750,-32.773189,151.2971085,uncontrolled,,,,
831996022,-32.7734855,151.296747,uncontrolled,,,,
6300681051,-32.7235723,151.4046426,,,,,
6300681140,-32.7246967,151.4033676,unmarked,,no,,
7709398739,-32.7231391,151.4044586,unmarked,,no,,
7709398740,-32.7231652,151.404349,unmarked,,no,,
7709398775,-32.7232378,151.4047832,unmarked,,no,,
7709398776,-32.7231713,151.404738,unmarked,,no,,
7709401927,-32.7246467,151.4025701,unmarked,,no,,
7709401931,-32.724561,151.4025647,unmarked,,no,,
7180841921,-33.0797342,151.4461308,,,,,
7706514006,-33.0830095,151.4429254,unmarked,,no,,
7706514009,-33.0841967,151.4429677,unmarked,,no,,
7883671593,-33.0813219,151.4430699,,,,,
7883671595,-33.0845925,151.4454386,,,,,
12696193988,-33.0793824,151.4473209,uncontrolled,,yes,,
1269961434,-33.0863051,151.4605639,uncontrolled,,zebra,,
1269961423,-33.0849305,151.4601922,uncontrolled,,zebra,,
1728871369,-33.0845592,151.4596013,uncontrolled,,zebra,,
8628109316,-33.0797714,151.453854,,,,,
10055362059,-33.0800518,151.4546697,uncontrolled,,yes,no,
934845262,-33.0787959,151.4526936,uncontrolled,,zebra,,
6076652815,-33.077689,151.4533883,,,,,
6076652816,-33.0777581,151.4530309,,,,,
7883671588,-33.074576,151.4528548,,,,,
7883671589,-33.0759149,151.4532887,unmarked,,no,,
7883671590,-33.0765133,151.4534067,,,,,
7883671591,-33.0727623,151.4525131,,,,,
12143640844,-33.0767875,151.4532581,traffic_signals,,,,
12143640845,-33.0768494,151.4532761,traffic_signals,,,,
12143640849,-33.077971,151.4494013,unmarked,,no,,
12696193990,-33.0784252,151.4490171,uncontrolled,,yes,,
12696193991,-33.0789745,151.4481169,uncontrolled,,yes,,
13302869912,-33.0766953,151.4533329,traffic_signals,,,,
13302869913,-33.0766789,151.4533938,traffic_signals,,,,
10677484376,-33.0686168,151.4536169,unmarked,,no,,
934845306,-33.0789072,151.4540244,,,,,
1728871376,-33.0766229,151.4540145,traffic_signals,,dashes,yes,
1741340977,-33.0790417,151.4543519,uncontrolled,,zebra,no,
2533200792,-33.078928,151.4542517,,,,,
2533200794,-33.0781065,151.4542575,informal,,,,
